machine_id,vibration,temperature,pressure,up_time,down_time,status,last_maintenance_date,factory_id
M003,1.13,113,107,4038,55,Failed,2024-07-04,866
M036,0.62,61,113,3618,0,Operational,2024-05-04,866
M028,2.67,101,115,2787,27,Failed,2024-12-13,866
M004,1.74,89,176,7578,100,Failed,2024-09-19,866
M037,1.21,112,160,8591,85,Failed,2024-04-16,866
M019,2.05,114,159,8781,0,Operational,2024-01-14,866
M020,0.65,62,132,1738,0,Operational,2024-07-24,866
M026,0.37,109,131,3285,15,Failed,2024-06-06,866
M045,2.18,72,181,3275,0,Operational,2024-04-21,866
M042,2.79,79,143,7480,0,Operational,2024-01-31,867
M003,1.13,113,107,4038,55,Failed,2024-03-13,867
M031,0.53,97,142,6378,0,Operational,2024-11-27,867
M030,2.08,101,174,2970,74,Needs Maintenance,2024-06-17,867
M010,1.13,120,182,7579,0,Operational,2024-07-08,867
M039,2.71,63,109,7048,0,Operational,2024-03-23,867
M005,1.26,84,178,6414,0,Operational,2024-09-13,867
M041,0.4,112,148,8699,75,Needs Maintenance,2024-10-02,867
M028,2.67,101,115,2787,27,Failed,2024-08-21,867
M031,0.53,97,142,6378,0,Operational,2024-05-31,867
M050,2.26,77,184,7966,0,Operational,2024-09-02,868
M017,2.2,101,123,8681,0,Operational,2024-03-04,868
M004,1.74,89,176,7578,100,Failed,2024-02-27,868
M026,0.37,109,131,3285,15,Failed,2024-05-02,868
M023,0.52,81,165,3727,17,Failed,2024-02-07,868
M010,1.13,120,182,7579,0,Operational,2024-04-23,868
M036,0.62,61,113,3618,0,Operational,2024-08-06,868
M022,0.68,107,123,5729,90,Failed,2024-01-02,868
M046,0.28,102,147,3545,38,Needs Maintenance,2024-02-26,868
M045,2.18,72,181,3275,0,Operational,2024-12-04,868
M034,2.71,120,193,2864,35,Needs Maintenance,2024-12-27,869
M008,2.95,100,149,5055,86,Failed,2024-11-30,869
M017,2.2,101,123,8681,0,Operational,2024-09-12,869
M028,2.67,101,115,2787,27,Failed,2024-11-20,869
M024,0.54,91,187,9145,0,Operational,2024-04-27,869
M035,1.25,78,172,2345,8,Needs Maintenance,2024-02-01,869
M018,2.69,93,178,5200,0,Operational,2024-09-15,869
M045,2.18,72,181,3275,0,Operational,2024-07-12,869
M006,1.62,67,190,9020,0,Operational,2024-07-31,869
M010,1.13,120,182,7579,0,Operational,2024-10-11,869
M047,0.73,118,152,6104,98,Needs Maintenance,2024-05-21,870
M024,0.54,91,187,9145,0,Operational,2024-03-26,870
M020,0.65,62,132,1738,0,Operational,2024-05-06,870
M036,0.62,61,113,3618,0,Operational,2024-06-23,870
M016,0.67,73,198,9188,0,Operational,2024-11-12,870
M008,2.95,100,149,5055,86,Failed,2024-12-07,870
M031,0.53,97,142,6378,0,Operational,2024-06-15,870
M046,0.28,102,147,3545,38,Needs Maintenance,2024-03-29,870
M037,1.21,112,160,8591,85,Failed,2024-11-19,870
M049,0.34,92,144,3120,0,Operational,2024-12-22,870
M046,0.28,102,147,3545,38,Needs Maintenance,2024-02-09,871
M005,1.26,84,178,6414,0,Operational,2024-11-04,871
M001,0.59,77,181,4250,75,Needs Maintenance,2024-08-13,871
M004,1.74,89,176,7578,100,Failed,2024-06-11,871
M035,1.25,78,172,2345,8,Needs Maintenance,2024-09-10,871
M029,1.27,98,108,4450,27,Failed,2024-06-21,871
M043,2.86,108,141,2442,41,Failed,2024-09-18,871
M010,1.13,120,182,7579,0,Operational,2024-02-19,871
M030,2.08,101,174,2970,74,Needs Maintenance,2025-01-01,871
M026,0.37,109,131,3285,15,Failed,2024-09-09,871
M043,2.86,108,141,2442,41,Failed,2024-08-30,872
M044,2.5,105,152,2105,50,Failed,2024-10-27,872
M020,0.65,62,132,1738,0,Operational,2024-06-13,872
M033,2.45,113,128,3782,23,Failed,2024-07-26,872
M047,0.73,118,152,6104,98,Needs Maintenance,2024-05-07,872
M014,0.57,84,109,9624,0,Operational,2024-03-11,872
M001,0.59,77,181,4250,75,Needs Maintenance,2024-05-24,872
M005,1.26,84,178,6414,0,Operational,2024-01-13,872
M030,2.08,101,174,2970,74,Needs Maintenance,2024-05-30,872
M013,1.69,61,179,8845,0,Operational,2024-01-18,872
M034,2.71,120,193,2864,35,Needs Maintenance,2024-08-12,873
M031,0.53,97,142,6378,0,Operational,2024-09-10,873
M007,2.85,64,105,5697,80,Needs Maintenance,2024-05-06,873
M014,0.57,84,109,9624,0,Operational,2024-01-20,873
M039,2.71,63,109,7048,0,Operational,2024-06-03,873
M005,1.26,84,178,6414,0,Operational,2024-03-27,873
M013,1.69,61,179,8845,0,Operational,2024-08-09,873
M009,0.3,79,128,4982,78,Needs Maintenance,2024-06-15,873
M045,2.18,72,181,3275,0,Operational,2024-05-07,873
M034,2.71,120,193,2864,35,Needs Maintenance,2024-10-24,873
M012,0.45,109,172,7876,0,Operational,2024-11-07,874
M026,0.37,109,131,3285,15,Failed,2024-05-11,874
M015,2.32,99,166,8487,0,Operational,2024-06-21,874
M035,1.25,78,172,2345,8,Needs Maintenance,2024-11-24,874
M011,1.96,85,106,8906,0,Operational,2024-04-05,874
M014,0.57,84,109,9624,0,Operational,2024-02-06,874
M023,0.52,81,165,3727,17,Failed,2024-02-16,874
M007,2.85,64,105,5697,80,Needs Maintenance,2024-03-22,874
M046,0.28,102,147,3545,38,Needs Maintenance,2024-05-23,874
M028,2.67,101,115,2787,27,Failed,2024-02-14,874
M039,2.71,63,109,7048,0,Operational,2024-12-23,875
M039,2.71,63,109,7048,0,Operational,2024-09-14,875
M025,2.07,68,177,9054,71,Needs Maintenance,2024-04-20,875
M048,1.09,102,194,5087,0,Operational,2024-11-25,875
M040,2.95,75,176,6559,57,Needs Maintenance,2024-09-20,875
M025,2.07,68,177,9054,71,Needs Maintenance,2024-09-08,875
M028,2.67,101,115,2787,27,Failed,2024-11-11,875
M025,2.07,68,177,9054,71,Needs Maintenance,2024-10-03,875
M037,1.21,112,160,8591,85,Failed,2024-02-07,875
M034,2.71,120,193,2864,35,Needs Maintenance,2024-05-16,875
M034,2.71,120,193,2864,35,Needs Maintenance,2024-08-14,876
M039,2.71,63,109,7048,0,Operational,2024-05-23,876
M035,1.25,78,172,2345,8,Needs Maintenance,2024-10-14,876
M038,2.06,117,101,1139,0,Operational,2024-05-25,876
M020,0.65,62,132,1738,0,Operational,2024-04-03,876
M010,1.13,120,182,7579,0,Operational,2024-08-06,876
M002,2.8,95,102,5011,46,Failed,2024-11-19,876
M035,1.25,78,172,2345,8,Needs Maintenance,2024-03-11,876
M022,0.68,107,123,5729,90,Failed,2024-01-21,876
M010,1.13,120,182,7579,0,Operational,2024-07-03,876
M049,0.34,92,144,3120,0,Operational,2024-02-18,877
M040,2.95,75,176,6559,57,Needs Maintenance,2024-02-09,877
M045,2.18,72,181,3275,0,Operational,2024-05-25,877
M008,2.95,100,149,5055,86,Failed,2024-11-02,877
M026,0.37,109,131,3285,15,Failed,2024-06-23,877
M035,1.25,78,172,2345,8,Needs Maintenance,2024-01-17,877
M021,0.39,76,153,4004,52,Failed,2024-04-09,877
M030,2.08,101,174,2970,74,Needs Maintenance,2024-06-16,877
M037,1.21,112,160,8591,85,Failed,2024-07-29,877
M020,0.65,62,132,1738,0,Operational,2024-11-19,877
M006,1.62,67,190,9020,0,Operational,2024-11-22,878
M019,2.05,114,159,8781,0,Operational,2024-08-15,878
M035,1.25,78,172,2345,8,Needs Maintenance,2024-11-08,878
M049,0.34,92,144,3120,0,Operational,2024-10-09,878
M050,2.26,77,184,7966,0,Operational,2024-02-25,878
M046,0.28,102,147,3545,38,Needs Maintenance,2024-11-20,878
M020,0.65,62,132,1738,0,Operational,2024-04-01,878
M042,2.79,79,143,7480,0,Operational,2024-05-09,878
M040,2.95,75,176,6559,57,Needs Maintenance,2024-06-09,878
M007,2.85,64,105,5697,80,Needs Maintenance,2024-03-31,878
M007,2.85,64,105,5697,80,Needs Maintenance,2024-05-25,879
M014,0.57,84,109,9624,0,Operational,2024-07-02,879
M043,2.86,108,141,2442,41,Failed,2024-05-19,879
M030,2.08,101,174,2970,74,Needs Maintenance,2024-05-24,879
M010,1.13,120,182,7579,0,Operational,2024-07-23,879
M030,2.08,101,174,2970,74,Needs Maintenance,2024-03-27,879
M015,2.32,99,166,8487,0,Operational,2024-08-26,879
M023,0.52,81,165,3727,17,Failed,2024-07-06,879
M001,0.59,77,181,4250,75,Needs Maintenance,2024-04-07,879
M036,0.62,61,113,3618,0,Operational,2024-08-09,879
M006,1.62,67,190,9020,0,Operational,2024-09-23,880
M048,1.09,102,194,5087,0,Operational,2024-01-03,880
M032,0.67,71,198,3685,44,Needs Maintenance,2024-08-05,880
M036,0.62,61,113,3618,0,Operational,2024-04-19,880
M007,2.85,64,105,5697,80,Needs Maintenance,2024-08-13,880
M003,1.13,113,107,4038,55,Failed,2024-05-21,880
M040,2.95,75,176,6559,57,Needs Maintenance,2024-09-24,880
M047,0.73,118,152,6104,98,Needs Maintenance,2024-02-12,880
M043,2.86,108,141,2442,41,Failed,2024-06-06,880
M008,2.95,100,149,5055,86,Failed,2024-11-21,880
M014,0.57,84,109,9624,0,Operational,2024-09-27,881
M002,2.8,95,102,5011,46,Failed,2024-06-28,881
M002,2.8,95,102,5011,46,Failed,2024-03-07,881
M008,2.95,100,149,5055,86,Failed,2024-06-16,881
M039,2.71,63,109,7048,0,Operational,2024-04-09,881
M031,0.53,97,142,6378,0,Operational,2024-05-22,881
M010,1.13,120,182,7579,0,Operational,2024-11-22,881
M024,0.54,91,187,9145,0,Operational,2024-08-12,881
M011,1.96,85,106,8906,0,Operational,2024-12-31,881
M040,2.95,75,176,6559,57,Needs Maintenance,2024-09-12,881
M040,2.95,75,176,6559,57,Needs Maintenance,2024-03-13,882
M045,2.18,72,181,3275,0,Operational,2024-04-04,882
M034,2.71,120,193,2864,35,Needs Maintenance,2024-08-12,882
M001,0.59,77,181,4250,75,Needs Maintenance,2024-12-26,882
M033,2.45,113,128,3782,23,Failed,2024-02-19,882
M023,0.52,81,165,3727,17,Failed,2024-05-16,882
M034,2.71,120,193,2864,35,Needs Maintenance,2024-12-06,882
M031,0.53,97,142,6378,0,Operational,2024-07-14,882
M044,2.5,105,152,2105,50,Failed,2024-01-09,882
M027,0.36,102,146,9776,66,Failed,2024-10-15,882
M030,2.08,101,174,2970,74,Needs Maintenance,2024-11-10,883
M008,2.95,100,149,5055,86,Failed,2024-02-24,883
M020,0.65,62,132,1738,0,Operational,2024-09-08,883
M047,0.73,118,152,6104,98,Needs Maintenance,2024-09-07,883
M011,1.96,85,106,8906,0,Operational,2024-05-03,883
M044,2.5,105,152,2105,50,Failed,2024-11-11,883
M021,0.39,76,153,4004,52,Failed,2024-03-02,883
M027,0.36,102,146,9776,66,Failed,2024-04-19,883
M003,1.13,113,107,4038,55,Failed,2024-10-15,883
M025,2.07,68,177,9054,71,Needs Maintenance,2024-12-27,883
M003,1.13,113,107,4038,55,Failed,2024-10-30,884
M012,0.45,109,172,7876,0,Operational,2024-05-12,884
M044,2.5,105,152,2105,50,Failed,2024-06-19,884
M021,0.39,76,153,4004,52,Failed,2024-12-03,884
M033,2.45,113,128,3782,23,Failed,2024-10-16,884
M006,1.62,67,190,9020,0,Operational,2024-06-24,884
M025,2.07,68,177,9054,71,Needs Maintenance,2024-01-05,884
M036,0.62,61,113,3618,0,Operational,2024-10-19,884
M035,1.25,78,172,2345,8,Needs Maintenance,2024-02-21,884
M001,0.59,77,181,4250,75,Needs Maintenance,2024-07-05,884
M014,0.57,84,109,9624,0,Operational,2024-01-03,885
M032,0.67,71,198,3685,44,Needs Maintenance,2024-09-12,885
M022,0.68,107,123,5729,90,Failed,2024-03-02,885
M040,2.95,75,176,6559,57,Needs Maintenance,2024-09-05,885
M009,0.3,79,128,4982,78,Needs Maintenance,2024-06-11,885
M022,0.68,107,123,5729,90,Failed,2024-05-22,885
M030,2.08,101,174,2970,74,Needs Maintenance,2024-04-15,885
M001,0.59,77,181,4250,75,Needs Maintenance,2024-05-22,885
M005,1.26,84,178,6414,0,Operational,2024-02-06,885
M006,1.62,67,190,9020,0,Operational,2024-04-12,885
M004,1.74,89,176,7578,100,Failed,2024-12-21,886
M022,0.68,107,123,5729,90,Failed,2024-04-05,886
M009,0.3,79,128,4982,78,Needs Maintenance,2024-02-11,886
M006,1.62,67,190,9020,0,Operational,2024-10-14,886
M019,2.05,114,159,8781,0,Operational,2024-04-18,886
M002,2.8,95,102,5011,46,Failed,2024-11-16,886
M049,0.34,92,144,3120,0,Operational,2024-12-20,886
M042,2.79,79,143,7480,0,Operational,2024-11-19,886
M031,0.53,97,142,6378,0,Operational,2024-09-06,886
M036,0.62,61,113,3618,0,Operational,2024-06-21,886
M035,1.25,78,172,2345,8,Needs Maintenance,2024-07-19,887
M001,0.59,77,181,4250,75,Needs Maintenance,2024-11-26,887
M005,1.26,84,178,6414,0,Operational,2024-11-10,887
M050,2.26,77,184,7966,0,Operational,2024-11-17,887
M046,0.28,102,147,3545,38,Needs Maintenance,2024-06-14,887
M015,2.32,99,166,8487,0,Operational,2024-04-07,887
M001,0.59,77,181,4250,75,Needs Maintenance,2024-02-06,887
M026,0.37,109,131,3285,15,Failed,2024-07-19,887
M039,2.71,63,109,7048,0,Operational,2024-02-06,887
M036,0.62,61,113,3618,0,Operational,2024-11-05,887
M050,2.26,77,184,7966,0,Operational,2024-04-18,888
M022,0.68,107,123,5729,90,Failed,2024-04-23,888
M021,0.39,76,153,4004,52,Failed,2024-08-18,888
M007,2.85,64,105,5697,80,Needs Maintenance,2024-01-14,888
M043,2.86,108,141,2442,41,Failed,2024-10-18,888
M017,2.2,101,123,8681,0,Operational,2024-02-26,888
M014,0.57,84,109,9624,0,Operational,2024-06-20,888
M050,2.26,77,184,7966,0,Operational,2024-11-08,888
M029,1.27,98,108,4450,27,Failed,2024-07-30,888
M026,0.37,109,131,3285,15,Failed,2024-03-15,888
M043,2.86,108,141,2442,41,Failed,2024-08-01,889
M008,2.95,100,149,5055,86,Failed,2024-06-10,889
M022,0.68,107,123,5729,90,Failed,2024-01-04,889
M030,2.08,101,174,2970,74,Needs Maintenance,2024-01-21,889
M022,0.68,107,123,5729,90,Failed,2024-06-23,889
M015,2.32,99,166,8487,0,Operational,2024-12-18,889
M006,1.62,67,190,9020,0,Operational,2024-10-09,889
M032,0.67,71,198,3685,44,Needs Maintenance,2024-05-05,889
M043,2.86,108,141,2442,41,Failed,2024-01-23,889
M011,1.96,85,106,8906,0,Operational,2024-05-17,889
M038,2.06,117,101,1139,0,Operational,2024-04-26,890
M027,0.36,102,146,9776,66,Failed,2024-04-22,890
M038,2.06,117,101,1139,0,Operational,2024-10-18,890
M005,1.26,84,178,6414,0,Operational,2024-09-28,890
M012,0.45,109,172,7876,0,Operational,2024-05-30,890
M040,2.95,75,176,6559,57,Needs Maintenance,2024-05-20,890
M049,0.34,92,144,3120,0,Operational,2024-12-10,890
M030,2.08,101,174,2970,74,Needs Maintenance,2024-08-15,890
M025,2.07,68,177,9054,71,Needs Maintenance,2024-10-27,890
M041,0.4,112,148,8699,75,Needs Maintenance,2024-05-10,890
M001,0.59,77,181,4250,75,Needs Maintenance,2024-12-28,891
M011,1.96,85,106,8906,0,Operational,2024-10-06,891
M043,2.86,108,141,2442,41,Failed,2024-12-08,891
M022,0.68,107,123,5729,90,Failed,2024-11-22,891
M036,0.62,61,113,3618,0,Operational,2024-03-11,891
M046,0.28,102,147,3545,38,Needs Maintenance,2024-07-17,891
M022,0.68,107,123,5729,90,Failed,2024-01-15,891
M013,1.69,61,179,8845,0,Operational,2024-10-02,891
M047,0.73,118,152,6104,98,Needs Maintenance,2024-09-10,891
M034,2.71,120,193,2864,35,Needs Maintenance,2024-07-07,891
M020,0.65,62,132,1738,0,Operational,2024-08-01,892
M003,1.13,113,107,4038,55,Failed,2024-01-24,892
M044,2.5,105,152,2105,50,Failed,2024-04-25,892
M028,2.67,101,115,2787,27,Failed,2024-11-17,892
M035,1.25,78,172,2345,8,Needs Maintenance,2024-08-09,892
M043,2.86,108,141,2442,41,Failed,2024-09-19,892
M013,1.69,61,179,8845,0,Operational,2024-04-29,892
M038,2.06,117,101,1139,0,Operational,2024-04-18,892
M036,0.62,61,113,3618,0,Operational,2024-11-17,892
M044,2.5,105,152,2105,50,Failed,2024-02-29,892
M042,2.79,79,143,7480,0,Operational,2024-03-02,893
M050,2.26,77,184,7966,0,Operational,2024-02-21,893
M041,0.4,112,148,8699,75,Needs Maintenance,2024-04-29,893
M049,0.34,92,144,3120,0,Operational,2024-11-01,893
M002,2.8,95,102,5011,46,Failed,2024-04-22,893
M016,0.67,73,198,9188,0,Operational,2024-01-23,893
M026,0.37,109,131,3285,15,Failed,2024-03-24,893
M041,0.4,112,148,8699,75,Needs Maintenance,2024-12-10,893
M047,0.73,118,152,6104,98,Needs Maintenance,2024-07-09,893
M006,1.62,67,190,9020,0,Operational,2024-12-15,893
M028,2.67,101,115,2787,27,Failed,2024-03-06,894
M043,2.86,108,141,2442,41,Failed,2024-02-23,894
M050,2.26,77,184,7966,0,Operational,2024-12-03,894
M035,1.25,78,172,2345,8,Needs Maintenance,2024-11-07,894
M023,0.52,81,165,3727,17,Failed,2024-10-27,894
M015,2.32,99,166,8487,0,Operational,2024-10-05,894
M006,1.62,67,190,9020,0,Operational,2024-05-03,894
M034,2.71,120,193,2864,35,Needs Maintenance,2024-12-11,894
M050,2.26,77,184,7966,0,Operational,2024-04-27,894
M008,2.95,100,149,5055,86,Failed,2024-04-14,894
M047,0.73,118,152,6104,98,Needs Maintenance,2024-01-03,895
M013,1.69,61,179,8845,0,Operational,2024-05-14,895
M019,2.05,114,159,8781,0,Operational,2024-11-22,895
M044,2.5,105,152,2105,50,Failed,2024-03-16,895
M042,2.79,79,143,7480,0,Operational,2024-01-25,895
M014,0.57,84,109,9624,0,Operational,2024-05-02,895
M032,0.67,71,198,3685,44,Needs Maintenance,2024-12-11,895
M042,2.79,79,143,7480,0,Operational,2024-05-21,895
M047,0.73,118,152,6104,98,Needs Maintenance,2024-12-16,895
M041,0.4,112,148,8699,75,Needs Maintenance,2024-09-06,895
M036,0.62,61,113,3618,0,Operational,2024-11-03,896
M043,2.86,108,141,2442,41,Failed,2024-07-01,896
M001,0.59,77,181,4250,75,Needs Maintenance,2024-11-05,896
M035,1.25,78,172,2345,8,Needs Maintenance,2025-01-01,896
M017,2.2,101,123,8681,0,Operational,2024-03-03,896
M013,1.69,61,179,8845,0,Operational,2024-08-25,896
M006,1.62,67,190,9020,0,Operational,2024-02-14,896
M017,2.2,101,123,8681,0,Operational,2024-03-21,896
M014,0.57,84,109,9624,0,Operational,2024-07-31,896
M025,2.07,68,177,9054,71,Needs Maintenance,2024-03-04,896
M041,0.4,112,148,8699,75,Needs Maintenance,2024-06-20,897
M007,2.85,64,105,5697,80,Needs Maintenance,2024-02-24,897
M045,2.18,72,181,3275,0,Operational,2024-08-31,897
M007,2.85,64,105,5697,80,Needs Maintenance,2024-02-01,897
M025,2.07,68,177,9054,71,Needs Maintenance,2024-01-28,897
M021,0.39,76,153,4004,52,Failed,2024-03-04,897
M041,0.4,112,148,8699,75,Needs Maintenance,2024-07-20,897
M008,2.95,100,149,5055,86,Failed,2024-02-17,897
M008,2.95,100,149,5055,86,Failed,2024-07-22,897
M046,0.28,102,147,3545,38,Needs Maintenance,2024-03-12,897
M018,2.69,93,178,5200,0,Operational,2024-07-31,898
M021,0.39,76,153,4004,52,Failed,2024-10-25,898
M045,2.18,72,181,3275,0,Operational,2024-07-02,898
M035,1.25,78,172,2345,8,Needs Maintenance,2024-12-28,898
M045,2.18,72,181,3275,0,Operational,2024-11-11,898
M030,2.08,101,174,2970,74,Needs Maintenance,2024-08-31,898
M029,1.27,98,108,4450,27,Failed,2024-12-23,898
M014,0.57,84,109,9624,0,Operational,2024-09-28,898
M050,2.26,77,184,7966,0,Operational,2024-05-17,898
M035,1.25,78,172,2345,8,Needs Maintenance,2024-12-10,898
M009,0.3,79,128,4982,78,Needs Maintenance,2024-04-26,899
M014,0.57,84,109,9624,0,Operational,2024-02-21,899
M032,0.67,71,198,3685,44,Needs Maintenance,2024-01-27,899
M030,2.08,101,174,2970,74,Needs Maintenance,2024-04-12,899
M027,0.36,102,146,9776,66,Failed,2024-12-07,899
M017,2.2,101,123,8681,0,Operational,2024-12-18,899
M013,1.69,61,179,8845,0,Operational,2024-01-13,899
M004,1.74,89,176,7578,100,Failed,2024-06-26,899
M018,2.69,93,178,5200,0,Operational,2024-09-23,899
M049,0.34,92,144,3120,0,Operational,2024-03-09,899
M034,2.71,120,193,2864,35,Needs Maintenance,2024-03-06,900
M011,1.96,85,106,8906,0,Operational,2024-12-01,900
M011,1.96,85,106,8906,0,Operational,2024-12-25,900
M047,0.73,118,152,6104,98,Needs Maintenance,2024-04-20,900
M035,1.25,78,172,2345,8,Needs Maintenance,2024-06-18,900
M006,1.62,67,190,9020,0,Operational,2024-11-03,900
M023,0.52,81,165,3727,17,Failed,2024-08-09,900
M001,0.59,77,181,4250,75,Needs Maintenance,2024-02-10,900
M034,2.71,120,193,2864,35,Needs Maintenance,2024-04-17,900
M002,2.8,95,102,5011,46,Failed,2024-11-07,900
M038,2.06,117,101,1139,0,Operational,2024-02-02,901
M006,1.62,67,190,9020,0,Operational,2024-08-29,901
M017,2.2,101,123,8681,0,Operational,2024-05-26,901
M040,2.95,75,176,6559,57,Needs Maintenance,2024-04-11,901
M034,2.71,120,193,2864,35,Needs Maintenance,2024-07-04,901
M042,2.79,79,143,7480,0,Operational,2024-12-31,901
M023,0.52,81,165,3727,17,Failed,2024-09-28,901
M010,1.13,120,182,7579,0,Operational,2024-03-22,901
M044,2.5,105,152,2105,50,Failed,2024-08-08,901
M017,2.2,101,123,8681,0,Operational,2024-09-27,901
M012,0.45,109,172,7876,0,Operational,2024-10-13,902
M006,1.62,67,190,9020,0,Operational,2024-07-16,902
M042,2.79,79,143,7480,0,Operational,2024-02-13,902
M005,1.26,84,178,6414,0,Operational,2024-05-17,902
M045,2.18,72,181,3275,0,Operational,2024-09-27,902
M025,2.07,68,177,9054,71,Needs Maintenance,2024-09-20,902
M022,0.68,107,123,5729,90,Failed,2024-04-03,902
M017,2.2,101,123,8681,0,Operational,2024-04-10,902
M046,0.28,102,147,3545,38,Needs Maintenance,2024-12-08,902
M029,1.27,98,108,4450,27,Failed,2024-02-27,902
M029,1.27,98,108,4450,27,Failed,2024-01-29,903
M017,2.2,101,123,8681,0,Operational,2024-02-11,903
M017,2.2,101,123,8681,0,Operational,2024-06-10,903
M034,2.71,120,193,2864,35,Needs Maintenance,2024-07-08,903
M050,2.26,77,184,7966,0,Operational,2024-06-20,903
M009,0.3,79,128,4982,78,Needs Maintenance,2024-04-27,903
M001,0.59,77,181,4250,75,Needs Maintenance,2024-10-22,903
M045,2.18,72,181,3275,0,Operational,2024-06-12,903
M010,1.13,120,182,7579,0,Operational,2024-10-30,903
M034,2.71,120,193,2864,35,Needs Maintenance,2024-10-17,903
M036,0.62,61,113,3618,0,Operational,2024-02-14,904
M003,1.13,113,107,4038,55,Failed,2024-07-26,904
M005,1.26,84,178,6414,0,Operational,2024-06-25,904
M039,2.71,63,109,7048,0,Operational,2024-04-13,904
M011,1.96,85,106,8906,0,Operational,2024-11-21,904
M031,0.53,97,142,6378,0,Operational,2024-09-21,904
M046,0.28,102,147,3545,38,Needs Maintenance,2024-07-01,904
M024,0.54,91,187,9145,0,Operational,2024-03-25,904
M017,2.2,101,123,8681,0,Operational,2024-10-28,904
M039,2.71,63,109,7048,0,Operational,2024-01-24,904
M045,2.18,72,181,3275,0,Operational,2024-05-07,905
M044,2.5,105,152,2105,50,Failed,2024-11-30,905
M036,0.62,61,113,3618,0,Operational,2024-05-18,905
M042,2.79,79,143,7480,0,Operational,2024-02-05,905
M048,1.09,102,194,5087,0,Operational,2024-12-17,905
M041,0.4,112,148,8699,75,Needs Maintenance,2024-06-19,905
M030,2.08,101,174,2970,74,Needs Maintenance,2024-03-31,905
M014,0.57,84,109,9624,0,Operational,2024-09-15,905
M045,2.18,72,181,3275,0,Operational,2024-10-16,905
M040,2.95,75,176,6559,57,Needs Maintenance,2024-02-07,905
M001,0.59,77,181,4250,75,Needs Maintenance,2024-04-17,906
M032,0.67,71,198,3685,44,Needs Maintenance,2024-02-11,906
M044,2.5,105,152,2105,50,Failed,2024-02-24,906
M025,2.07,68,177,9054,71,Needs Maintenance,2024-11-17,906
